pl_name,hostname,sy_pnum,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov
KOI-94 e,KOI-94,4,Transit,0,54.31983200,,,,13.00000,0.04090,Mass
KOI-94 e,KOI-94,4,Transit,0,54.32031000,0.304600,6.560,0.585,35.00000,0.11000,Mass
KOI-94 e,KOI-94,4,Transit,0,54.31998605,0.288500,5.790,0.517,,,
KOI-94 e,KOI-94,4,Transit,0,54.31998150,,,,,,
KOI-94 e,KOI-94,4,Transit,0,54.31998605,0.288500,5.790,0.517,,,
KOI-94 e,KOI-94,4,Transit,0,54.32009167,,,,,,
KOI-984 b,KOI-984,2,Transit,0,4.28817850,0.050400,4.300,0.384,,,
KOI-984 b,KOI-984,2,Transit,0,4.28745547,0.051600,2.780,0.248,,,
KOI-984 b,KOI-984,2,Transit,0,4.28816271,,,,,,
KOI-984 b,KOI-984,2,Transit,0,4.28817850,0.050400,,,,,
KOI-984 b,KOI-984,2,Transit,0,4.28746668,0.050100,2.290,0.204,,,
KOI-984 b,KOI-984,2,Transit,0,4.28745547,0.051600,2.780,0.248,,,
KOI-984 b,KOI-984,2,Transit,0,4.28745547,0.051600,2.780,0.248,,,
KOI-984 b,KOI-984,2,Transit,0,4.28746668,,,,,,
KOI-984 b,KOI-984,2,Transit,0,4.28737750,0.052000,3.190,0.285,,,
KOI-984 c,KOI-984,2,Transit Timing Variations,0,21.51200000,0.146700,,,209.80000,0.66010,Mass
KOI-984 c,KOI-984,2,Transit Timing Variations,0,8.59990000,0.079600,,,24.00000,0.07551,Mass
KPS-1 b,KPS-1,1,Transit,0,1.70632513,,,,,,
KPS-1 b,KPS-1,1,Transit,0,1.70629100,0.026900,11.545,1.030,346.43470,1.09000,Mass
KPS-1 b,KPS-1,1,Transit,0,1.70630400,,,,,,
KPS-1 b,KPS-1,1,Transit,0,1.70632640,,10.200,0.910,,,
KPS-1 b,KPS-1,1,Transit,0,1.70632410,,,,,,
KPS-1 b,KPS-1,1,Transit,0,1.70632540,,,,,,
Kapteyn c,Kapteyn,1,Radial Velocity,0,121.54000000,0.311000,,,7.00000,0.02200,Msini
Kepler-10 b,Kepler-10,3,Transit,0,0.83749500,0.016840,1.416,0.126,4.56000,0.01400,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749070,0.016850,1.470,0.131,3.26000,0.01026,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749149,,,,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749968,,2.005,0.179,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749128,,,,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749122,,,,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749026,,1.473,0.131,,,
Kepler-10 b,Kepler-10,3,Transit,0,,,1.489,0.133,,,
Kepler-10 b,Kepler-10,3,Transit,0,,,,,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749122,0.016700,1.430,0.128,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749120,0.016870,1.460,0.130,4.60000,0.01447,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749133,0.016800,1.450,0.129,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749133,,1.510,0.135,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749133,0.016800,1.450,0.129,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83750100,,,,3.24000,0.01019,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749070,0.016850,1.470,0.131,3.33000,0.01000,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749070,0.016850,1.470,0.131,3.72000,0.01170,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83700000,,1.489,0.133,3.57000,0.01123,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749100,0.017200,1.481,0.132,4.60853,0.01450,Mass
Kepler-10 b,Kepler-10,3,Transit,0,0.83749133,0.016606,1.489,0.133,3.65784,0.01151,Msini
Kepler-10 b,Kepler-10,3,Transit,0,0.83749133,0.016800,1.450,0.129,,,
Kepler-10 b,Kepler-10,3,Transit,0,0.83749080,0.017000,1.370,0.122,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29431717,0.237488,2.340,0.209,12.07051,0.03798,Msini
Kepler-10 c,Kepler-10,3,Transit,0,45.29422297,0.238800,2.260,0.202,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29460000,,,,7.37000,0.02319,Mass
Kepler-10 c,Kepler-10,3,Transit,0,45.29406000,0.241000,2.190,0.195,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29430079,,,,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29431717,0.239700,2.280,0.203,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29485000,0.240700,2.227,0.199,20.00000,0.06300,Mass
Kepler-10 c,Kepler-10,3,Transit,0,45.29422297,,,,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29430100,0.241000,2.355,0.210,11.40000,0.03587,Mass
Kepler-10 c,Kepler-10,3,Transit,0,45.29431400,,,,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29430100,,2.350,0.210,17.20000,0.05400,Mass
Kepler-10 c,Kepler-10,3,Transit,0,45.29431717,,2.320,0.207,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29431717,0.239700,2.280,0.203,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29427000,0.241300,2.320,0.207,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29418350,,,,,,
Kepler-10 c,Kepler-10,3,Transit,0,,,2.351,0.210,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29429200,,2.323,0.207,,,
Kepler-10 c,Kepler-10,3,Transit,0,45.29430100,0.241000,2.350,0.210,13.98000,0.04399,Mass
Kepler-10 c,Kepler-10,3,Transit,0,45.29431717,0.239700,2.280,0.203,,,
Kepler-10 d,Kepler-10,3,Radial Velocity,0,151.04000000,0.537900,,,12.68000,0.03990,Msini
Kepler-100 b,Kepler-100,4,Transit,0,6.88707073,0.072000,1.300,0.116,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88706037,0.072700,1.310,0.117,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88701386,,,,,,
Kepler-100 b,Kepler-100,4,Transit,0,,,1.353,0.121,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88703700,,1.305,0.116,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88706037,0.072700,1.310,0.117,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88707073,,,,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88706037,0.072700,1.310,0.117,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88706037,0.073063,1.344,0.120,5.44492,0.01713,Msini
Kepler-100 b,Kepler-100,4,Transit,0,6.88705000,,1.320,0.118,7.34000,0.02300,Mass
Kepler-100 b,Kepler-100,4,Transit,0,6.88734443,,,,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88709900,0.073000,1.240,0.111,,,
Kepler-100 b,Kepler-100,4,Transit,0,6.88706037,,1.310,0.117,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81573500,0.111000,2.080,0.186,,,
Kepler-100 c,Kepler-100,4,Transit,0,,,2.355,0.210,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81587113,,,,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81586397,,,,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81588378,0.110000,2.280,0.203,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81588378,0.110537,2.340,0.209,4.00223,0.01259,Msini
Kepler-100 c,Kepler-100,4,Transit,0,12.81590421,0.109000,2.260,0.202,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81588378,0.110000,2.280,0.203,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81590000,,2.200,0.196,7.05000,0.02218,Mass
Kepler-100 c,Kepler-100,4,Transit,0,12.81590900,,2.221,0.198,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81588378,,2.290,0.204,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81590421,,,,,,
Kepler-100 c,Kepler-100,4,Transit,0,12.81588378,0.110000,2.280,0.203,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33358967,,,,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33308660,0.216300,1.500,0.134,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33319320,,,,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33310000,,1.610,0.144,3.00000,0.00944,Mass
Kepler-100 d,Kepler-100,4,Transit,0,35.33319320,0.214300,1.550,0.138,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33308660,0.216300,1.500,0.134,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33314000,0.218000,1.400,0.125,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33308660,0.216300,1.500,0.134,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33221177,,,,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33308660,0.217335,1.536,0.137,1.77308,0.00558,Msini
Kepler-100 d,Kepler-100,4,Transit,0,35.33308660,,1.480,0.132,,,
Kepler-100 d,Kepler-100,4,Transit,0,35.33313000,,1.514,0.135,,,
Kepler-100 d,Kepler-100,4,Transit,0,,,1.610,0.144,,,
Kepler-100 e,Kepler-100,4,Radial Velocity,0,60.88858800,0.312392,,,24.14272,0.07596,Msini
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01812720,0.524400,4.670,0.417,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01862647,,,,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01812720,0.524400,4.670,0.417,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01835510,0.533700,4.540,0.405,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01918452,,,,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01900000,0.519000,4.300,0.384,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01835510,,,,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01812720,0.524400,4.670,0.417,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,,,5.668,0.506,,,
Kepler-1000 b,Kepler-1000,1,Transit,0,120.01812720,,4.760,0.425,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30511983,0.112800,3.110,0.277,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30512269,,,,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30511983,0.112800,3.110,0.277,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30517579,,,,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30511983,,3.150,0.281,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30511983,0.112800,3.110,0.277,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30511863,,,,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30517579,0.112900,3.050,0.272,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,14.30520000,0.114000,2.900,0.259,,,
Kepler-1001 b,Kepler-1001,2,Transit,0,,,2.935,0.262,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18189122,0.084000,2.170,0.194,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18186435,0.084000,1.550,0.138,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18186435,0.084000,1.550,0.138,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18186000,0.085000,1.900,0.170,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18186000,,1.578,0.141,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18186435,0.084000,1.550,0.138,,,
Kepler-1001 c,Kepler-1001,2,Transit,0,9.18189122,,,,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33649100,0.055000,1.500,0.134,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642165,,,,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642933,0.055300,1.630,0.145,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642933,0.055300,1.630,0.145,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642933,,1.710,0.153,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642933,0.055300,1.630,0.145,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33643506,0.056400,1.750,0.156,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33642556,,,,,,
Kepler-1002 b,Kepler-1002,1,Transit,0,4.33643506,,,,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485691,0.044500,1.300,0.116,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485691,0.044500,1.300,0.116,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485691,0.044500,1.300,0.116,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55490100,0.047000,1.500,0.134,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485634,0.044400,1.290,0.115,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485634,,,,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485675,,,,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55485691,,1.780,0.159,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,3.55486178,,,,,,
Kepler-1003 b,Kepler-1003,1,Transit,0,,,2.035,0.182,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,,,6.668,0.595,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28789787,0.066500,7.090,0.633,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28790754,0.067100,7.100,0.633,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28789787,,6.280,0.560,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28788991,,,,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28790754,,,,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28789787,0.066500,7.090,0.633,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28801600,0.077000,17.100,1.526,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28785367,,,,,,
Kepler-1004 b,Kepler-1004,1,Transit,0,5.28789787,0.066500,7.090,0.633,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801525,,1.500,0.134,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801525,0.066300,1.520,0.136,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801300,0.069000,1.560,0.139,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,,,1.998,0.178,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49802255,,,,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801470,,,,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801525,0.066300,1.520,0.136,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801470,0.066900,1.870,0.167,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49801525,0.066300,1.520,0.136,,,
Kepler-1005 b,Kepler-1005,1,Transit,0,6.49804884,,,,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76172042,0.146400,2.460,0.219,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76169247,0.146400,2.810,0.251,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76185973,,,,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76172042,0.146400,2.460,0.219,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76176209,,,,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76169247,,,,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76191000,0.149000,2.600,0.232,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,,,3.616,0.323,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76172042,,1.540,0.137,,,
Kepler-1006 b,Kepler-1006,1,Transit,0,19.76172042,0.146400,2.460,0.219,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18500207,0.048000,1.170,0.104,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18498961,0.048000,1.150,0.103,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18503596,,,,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18500207,0.048000,1.170,0.104,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18498000,0.050000,1.510,0.135,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18498961,,,,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18500207,,1.440,0.128,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18499980,,,,,,
Kepler-1007 b,Kepler-1007,1,Transit,0,5.18500207,0.048000,1.170,0.104,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931336,,,,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43951700,0.102000,3.670,0.327,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931193,0.102000,2.830,0.252,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931193,0.102000,2.830,0.252,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931689,,,,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43929428,0.095100,1.300,0.116,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931193,,1.280,0.114,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,,,1.245,0.111,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43929428,,,,,,
Kepler-1008 b,Kepler-1008,1,Transit,0,12.43931193,0.102000,2.830,0.252,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35011832,,,,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35011917,0.081100,2.080,0.186,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35011917,0.081100,2.080,0.186,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35010642,0.079600,1.750,0.156,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35010642,,,,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35008767,,,,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35010600,0.081000,1.940,0.173,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35011917,0.081100,2.080,0.186,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,,,2.381,0.212,,,
Kepler-1009 b,Kepler-1009,1,Transit,0,11.35011917,,2.170,0.194,,,
Kepler-101 b,Kepler-101,2,Transit,0,,,5.986,0.534,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768780,0.047000,4.330,0.386,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768943,0.046800,4.360,0.389,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768943,0.046800,4.360,0.389,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768120,0.047400,5.770,0.510,51.10000,0.16000,Mass
Kepler-101 b,Kepler-101,2,Transit,0,3.48768943,,4.430,0.395,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768943,0.046800,4.360,0.389,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48769100,0.048000,5.870,0.524,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768863,,,,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768878,,,,,,
Kepler-101 b,Kepler-101,2,Transit,0,3.48768878,0.046100,5.640,0.503,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02908000,0.067000,0.960,0.086,,,
Kepler-101 c,Kepler-101,2,Transit,0,,,1.249,0.111,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02979518,,0.990,0.088,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02980900,0.068000,1.330,0.119,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02979518,0.067500,0.910,0.081,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02979518,0.067500,0.910,0.081,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02979518,0.067500,0.910,0.081,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02976000,0.068400,1.250,0.112,3.78000,0.01000,Mass
Kepler-101 c,Kepler-101,2,Transit,0,6.02977241,,,,,,
Kepler-101 c,Kepler-101,2,Transit,0,6.02977241,0.066500,1.180,0.105,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857050,0.192500,2.470,0.220,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857410,,,,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857410,0.193000,2.440,0.218,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857050,0.192500,2.470,0.220,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857050,,2.320,0.207,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,,,2.228,0.199,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26852697,,,,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26857050,0.192500,2.470,0.220,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26749000,0.191000,2.400,0.214,,,
Kepler-1010 b,Kepler-1010,1,Transit,0,34.26873173,,,,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322197,,2.870,0.256,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322197,0.063300,3.050,0.272,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322250,,,,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322197,0.063300,3.050,0.272,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75320100,0.059000,2.200,0.196,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75321539,0.063300,3.140,0.280,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322197,0.063300,3.050,0.272,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75322390,,,,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,5.75321539,,,,,,
Kepler-1011 b,Kepler-1011,1,Transit,0,,,2.501,0.223,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50857600,0.058000,1.340,0.120,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50851139,,,,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860439,0.059800,1.290,0.115,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,,,1.505,0.134,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860439,0.059800,1.290,0.115,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860699,0.058500,1.490,0.133,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860439,0.059800,1.290,0.115,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860699,,,,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50860439,,1.290,0.115,,,
Kepler-1012 b,Kepler-1012,1,Transit,0,5.50861020,,,,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,,,1.956,0.175,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93058222,,,,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93094000,0.135000,6.300,0.562,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93055119,,,,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93055119,0.137000,4.410,0.393,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93054959,0.137000,4.700,0.419,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93054959,,2.150,0.192,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93059875,,,,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93054959,0.137000,4.700,0.419,,,
Kepler-1013 b,Kepler-1013,1,Transit,0,18.93054959,0.137000,4.700,0.419,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57110363,0.120400,2.210,0.197,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57110363,0.120400,2.210,0.197,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57099265,0.121000,2.030,0.181,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57110259,,,,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57115200,0.123000,2.170,0.194,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57098779,,,,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,,,2.027,0.181,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57099265,,,,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57110363,0.120400,2.210,0.197,,,
Kepler-1014 b,Kepler-1014,1,Transit,0,16.57110363,,2.390,0.213,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00494214,0.133900,2.600,0.232,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00490780,,,,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00494214,0.133900,2.600,0.232,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00490000,0.135000,3.000,0.268,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00496657,0.139600,3.710,0.331,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00494214,0.133900,2.600,0.232,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,,,2.871,0.256,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00494214,,3.550,0.317,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00496657,,,,,,
Kepler-1015 b,Kepler-1015,1,Transit,0,16.00496778,,,,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452434,0.031000,2.120,0.189,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452597,,,,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452434,0.031000,2.120,0.189,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,,,2.447,0.218,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452597,0.030700,2.380,0.212,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95454100,0.031000,2.040,0.182,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452434,,2.180,0.194,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95452434,0.031000,2.120,0.189,,,
Kepler-1016 b,Kepler-1016,2,Transit,0,1.95454386,,,,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65513690,0.442800,3.500,0.312,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65485002,,,,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,,,4.327,0.386,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65513690,0.442800,3.500,0.312,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65513690,0.442800,3.500,0.312,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65357173,,,,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65513690,,3.680,0.328,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65526510,0.438900,4.220,0.376,,,
Kepler-1016 c,Kepler-1016,2,Transit,0,105.65526510,,,,,,
Kepler-1017 b,Kepler-1017,1,Transit,0,,,1.838,0.164,,,
Kepler-1017 b,Kepler-1017,1,Transit,0,7.23400381,0.070200,1.780,0.159,,,
Kepler-1017 b,Kepler-1017,1,Transit,0,7.23400469,0.073400,3.080,0.275,,,
Kepler-1017 b,Kepler-1017,1,Transit,0,7.23401020,,,,,,
Kepler-1017 b,Kepler-1017,1,Transit,0,7.23400469,,1.990,0.178,,,
